#{"t_start": 1786686132.0082405, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.049942
-131.249228,91,0.074617
-207.867674,68,0.091022
-28.939202,100,0.113749
-165.300501,102,0.134328
-402.625129,96,0.162617
-157.741211,85,0.189032
-229.135721,81,0.205912
-119.822411,103,0.22814
-428.380855,88,0.268288
-259.81245,93,0.347957
-131.687677,87,0.50611
-45.753159,141,0.700859
-91.698024,102,0.835088
-136.256534,72,0.908423
-336.780357,113,1.04651
-335.484469,115,1.188966
-201.289952,93,1.29206
-471.046477,128,1.443014
-445.708423,103,1.556044
-335.066345,150,1.712623
-93.283002,123,1.837015
-452.782214,114,1.964918
-117.892368,148,2.136051
-78.100692,98,2.238816
-40.272881,84,2.329814
-131.466087,84,2.416657
-221.522211,85,2.512432
-289.936118,135,2.652166
-295.750896,110,2.78131
-35.372661,84,2.863414
-140.371154,178,3.057326
-189.788248,170,3.298748
-86.250628,110,3.440663
-76.023483,77,3.532601
-6.920543,113,3.658549
-273.409457,179,3.869552
-168.037049,148,4.029617
-132.053352,127,4.163842
-113.014027,308,4.507861
-244.464918,874,5.559701
-137.406158,211,5.898827
-38.897523,200,6.267379
-318.417588,151,6.521863
-92.735459,114,6.691025
-81.774161,141,6.897375
-225.564745,306,7.331019
-194.335184,240,7.68009
-184.172279,162,7.894084
-199.961573,237,8.205538
-217.311235,259,8.64517
-157.74237,99,8.992719
-205.214832,181,9.523983
-265.423066,125,9.734279
-260.419319,184,9.993766
-172.727654,199,10.269526
-261.336053,186,10.582293
-147.584435,1000,12.266332
-435.293124,197,12.6142
-79.943323,1000,14.172955
-65.447505,1000,15.859194
-57.810821,1000,17.243831
-102.912408,1000,18.614116
-89.292757,1000,19.918594
-67.652165,1000,21.178169
-64.12982,1000,22.432892
-124.953295,1000,23.697115
-75.815451,1000,24.974986
-17.525841,1000,26.244847
-71.302044,1000,27.587846
11.707379,1000,28.997574
-70.320476,1000,30.262008
-222.131824,998,31.545716
-129.863783,1000,32.827644
-129.512352,1000,34.072116
-204.932604,921,35.262231
-156.253413,805,36.331186
-86.845004,1000,37.566218
-130.983196,1000,38.905457
-186.681597,955,40.124704
-71.708115,1000,41.395209
-82.670867,1000,42.636462
-100.953999,1000,43.925032
-48.112747,1000,45.174357
-90.383171,1000,46.435096
61.672931,1000,47.689191
-42.696914,1000,48.947542
-75.604446,1000,50.461266
-60.299054,1000,51.695673
-90.303865,1000,52.964102
-61.480001,1000,54.235572
14.709105,1000,55.523305
-94.272393,1000,56.769934
-38.165313,1000,58.034317
-45.186914,1000,59.420084
-38.886856,1000,60.691182
-73.441258,1000,61.913136
-14.048692,1000,63.145684
37.344336,1000,64.415274
