#{"t_start": 1786222969.8559573, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.036905
-414.987905,88,0.06134
-130.885831,62,0.07801
-338.353129,128,0.114428
-331.297186,76,0.132828
-231.403016,106,0.158701
-84.651386,59,0.170033
-111.212243,88,0.19347
-116.280852,85,0.210832
-94.711162,112,0.232969
-372.069476,74,0.248291
-451.167676,92,0.312487
-95.489198,146,0.503564
-359.599789,86,0.622158
-73.014846,79,0.718199
-320.304808,127,0.880551
-16.02406,79,0.978632
-98.335909,81,1.076554
-103.777914,124,1.219164
-79.204843,97,1.318634
-359.16686,182,1.511824
-32.464163,130,1.641033
-127.992892,98,1.743987
-59.993386,91,1.843356
-23.680334,107,1.952224
-85.248797,203,2.173172
-20.99251,134,2.316902
-369.106631,147,2.476568
-29.999313,84,2.567993
-177.829981,129,2.710852
-73.349731,161,2.874619
-139.988531,134,3.017564
-147.337509,158,3.201037
-106.984774,98,3.307027
-30.17816,147,3.468495
-66.954641,127,3.610812
-91.266573,138,3.761025
-56.096645,121,3.898342
-61.808672,182,4.104953
-16.794593,135,4.257431
-40.134612,149,4.426423
-121.303728,131,4.565897
-42.512371,183,4.769504
-81.513877,99,4.895946
-104.733793,96,5.014392
26.024306,161,5.216111
-169.408995,356,5.641733
-122.556218,235,5.90307
-108.438577,559,6.637727
-179.524454,1000,8.338976
-41.716894,1000,10.324743
-137.1526,1000,12.156495
-148.766191,1000,14.014719
-110.619483,1000,15.395912
-115.334275,1000,16.969143
-84.560727,1000,18.371878
-120.135208,1000,19.708142
-59.748088,1000,20.985489
-136.333689,1000,22.236299
-140.587088,1000,23.484668
-70.028708,1000,24.780409
23.820471,1000,26.109338
-72.977454,1000,27.423925
-140.689848,1000,28.730707
-170.609736,1000,30.0997
-92.626677,1000,31.363928
-68.907438,1000,32.586968
-17.926742,1000,33.814373
-110.649977,1000,35.048373
-49.449342,1000,36.288157
-22.412786,1000,37.566023
-63.135962,1000,39.054444
-59.354104,1000,41.120554
-33.355778,1000,42.954452
-69.981125,1000,44.599352
-40.051989,1000,45.978899
-57.372405,1000,47.750194
-56.591416,1000,49.062809
-60.537665,1000,50.370084
-58.194811,339,50.821787
-50.527031,1000,52.047111
-35.678439,1000,53.346602
5.094625,1000,54.587941
-28.377281,1000,55.899996
-24.949073,1000,57.183098
-15.095772,1000,58.441385
-73.10216,1000,59.787697
-74.512367,1000,61.128377
-72.444362,1000,62.381107
-67.713376,1000,63.672607
-28.856008,1000,64.943666
-57.136642,1000,66.193407
-64.397237,1000,67.437398
