#{"t_start": 1785148092.669887, "env_id": "LunarLander-v3"}
r,l,t
-76.010924,89,0.010373
-180.565084,99,0.010373
-241.425859,99,0.010373
-130.148131,101,0.031579
11.610321,73,0.03786
-182.660525,111,0.046794
-126.526205,70,0.050807
-84.142127,101,0.056823
-58.813113,94,0.064516
-19.321609,74,0.06922
-188.38483,102,0.086054
-200.599793,77,0.146873
-175.987065,99,0.188331
-210.178831,99,0.23571
-89.771095,181,0.396678
-261.930496,129,0.504856
-200.998935,113,0.569754
-88.924954,130,0.691763
-160.82247,73,0.767191
-394.357864,88,0.854387
-298.12085,96,0.948996
-160.190078,107,1.047754
-128.561482,67,1.11342
-182.93992,74,1.182573
-42.211624,132,1.316316
-99.333427,63,1.357653
-300.029294,130,1.484165
-62.906507,151,1.618614
-91.058354,106,1.723573
-331.253882,131,1.856108
-101.99777,75,1.923214
-63.444858,72,2.000418
-168.726009,100,2.077204
-132.797168,94,2.167795
-263.99924,73,2.244305
-130.989664,113,2.324021
-57.403067,146,2.466133
-131.778067,122,2.592873
-59.648296,64,2.6467
-196.386165,73,2.718895
-181.588502,118,2.821189
-118.659518,118,2.925318
-79.118445,112,3.018393
-83.809414,90,3.099524
-221.593819,119,3.22934
-108.810404,122,3.344401
-183.244165,126,3.42268
-175.5228,86,3.494616
-99.55991,152,3.642867
-71.489784,96,3.731887
-129.303531,95,3.825429
-161.65018,123,3.936179
-76.109332,117,4.041591
-154.982246,105,4.165881
-136.228331,118,4.273237
-30.130391,97,4.371187
-91.065479,126,4.508426
-50.591036,173,4.681353
-100.191593,102,4.78308
-65.106201,118,4.871358
-60.475718,93,4.941337
-68.293379,152,5.108853
-97.591678,117,5.233858
-100.931558,92,5.328819
-276.825927,119,5.454784
-73.216306,79,5.506658
20.948754,160,5.688631
-96.475213,98,5.780464
-49.249772,117,5.906905
-73.272461,173,6.080815
-51.920406,144,6.206701
-98.210959,101,6.318707
-61.448141,118,6.396022
-31.554036,141,6.538407
-72.681368,81,6.587669
-211.041868,127,6.717225
-92.858724,139,6.829594
22.933184,158,7.011565
-19.006121,140,7.155623
-172.118308,146,7.316962
-20.693805,120,7.413733
-86.775791,107,7.542188
-70.786139,206,7.731573
-53.374467,181,7.894769
-66.045394,296,8.196455
18.730315,134,8.33652
-96.265507,404,8.730642
-48.99509,279,8.976791
-11.700172,158,9.147068
-11.086835,144,9.313526
-16.636934,138,9.435494
-43.698728,112,9.545896
-74.558234,536,10.003935
-78.975477,88,10.074647
-33.944304,148,10.230943
51.101081,1000,11.238524
16.0134,194,11.427203
-69.801993,1000,12.72972
-47.765779,1000,13.744017
-66.132581,1000,15.086315
170.52146,902,16.084547
-7.479671,1000,17.489712
-109.120493,1000,18.642378
-37.375759,1000,19.769331
-48.496847,1000,20.842871
-55.715268,1000,21.96259
-62.850872,1000,23.043518
-59.896334,1000,24.293262
-54.036829,1000,25.579473
-72.86461,1000,26.713497
-34.394143,1000,28.150565
-14.820318,1000,29.448735
-26.516886,1000,30.697812
191.994762,516,31.289838
-67.453766,1000,32.492478
-37.365997,1000,33.739713
-38.288597,1000,35.037987
-16.876565,1000,36.132774
1.995733,1000,37.237215
-12.659873,414,37.764471
242.650454,426,38.21378
-77.312634,1000,39.476276
-110.41529,1000,40.675444
-48.91149,1000,41.810956
-89.848841,1000,42.894597
-82.325005,1000,44.273783
-114.718649,1000,45.751033
-25.668193,1000,47.040911
-2.063023,1000,48.146879
-142.283585,266,48.456663
-60.831635,1000,49.679882
-7.946525,1000,50.97332
-63.870514,1000,52.042715
-22.527307,1000,53.269737
-69.735341,1000,54.405276
-211.048971,1000,55.831594
-156.616554,1000,56.897752
-258.566571,934,57.929445
-32.231102,1000,60.146805
-49.498335,1000,61.546258
-20.696812,1000,62.697077
-230.601394,805,63.600026
-197.944482,744,64.554006
-54.344275,1000,65.714491
-7.022604,1000,67.414881
-7.971551,1000,68.789852
-10.688468,1000,69.868196
-126.809757,425,70.316261
-10.183233,1000,71.405817
-219.304896,984,72.466195
-41.853957,1000,73.705406
-13.628573,1000,75.002823
2.834659,1000,76.077701
-65.953651,1000,77.149113
-40.181957,1000,78.537239
-54.993624,1000,79.637955
-30.909548,1000,80.700394
-25.586684,1000,81.793929
-50.371578,1000,82.883888
-25.925034,1000,84.069823
-33.063261,1000,85.378846
6.360701,1000,86.485419
-37.814051,1000,87.628292
-102.856005,1000,88.990405
2.018237,1000,90.084155
7.947989,1000,91.398992
12.057492,1000,92.54067
5.544055,1000,93.60979
-8.762947,1000,94.903477
-11.151285,1000,95.993894
-35.623051,1000,97.232999
-51.239881,1000,98.308996
-42.457144,1000,99.872513
-21.969665,1000,101.074246
-13.474909,1000,102.136018
-24.41439,1000,103.429672
12.038674,1000,104.558234
-7.260214,1000,105.931448
-42.9786,1000,107.183547
-30.47243,1000,108.333745
-16.498511,1000,109.625446
15.063839,1000,110.977293
-19.790859,1000,112.097094
0.978043,1000,113.33437
-12.090627,1000,114.414824
-25.954246,1000,115.7623
8.506736,1000,117.070703
