#{"t_start": 1786688213.5886214, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.06009
-131.249228,91,0.103172
-207.867674,68,0.128387
-28.939202,100,0.160442
-165.300501,102,0.190332
-402.625129,96,0.208607
-157.741211,85,0.225948
-229.135721,81,0.241209
-119.822411,103,0.260632
-428.380855,88,0.278628
-259.81245,93,0.331916
-131.687677,87,0.439214
-45.753159,141,0.616117
-91.698024,102,0.727996
-136.256534,72,0.801869
-336.780357,113,0.937817
-335.484469,115,1.072204
-237.924348,94,1.187317
-410.818635,89,1.292628
-275.116065,97,1.404378
-95.373995,71,1.482772
-98.441672,92,1.681064
-291.97957,141,1.858954
-392.833599,162,2.06685
-147.814014,82,2.155785
-370.081639,267,2.455481
-240.931084,182,2.674654
-200.329488,148,2.853063
-117.897044,79,2.946164
-192.045836,118,3.088384
-85.106979,81,3.188958
-43.370555,185,3.409945
-233.159548,159,3.591031
-225.433842,132,3.73897
-88.434693,82,3.846867
-129.553911,144,4.021543
-24.296571,90,4.121413
-151.445185,133,4.285018
8.039838,1000,5.678821
58.922735,1000,7.758802
-254.988977,271,8.184538
-45.866681,535,9.163952
-103.417358,216,9.534277
-129.989465,464,10.157736
-104.318064,152,10.369256
-245.927332,126,10.547933
-107.326616,222,10.860609
-37.437566,201,11.343173
-112.019854,1000,12.783049
-111.187178,1000,14.192721
-55.422799,1000,15.618173
-258.579623,155,15.841028
-316.981119,212,16.140261
-102.777881,1000,17.648903
-284.735142,172,17.891409
-150.057417,1000,19.727208
-66.56537,1000,21.907696
-89.399581,1000,24.006923
-105.167459,1000,25.615744
-101.083497,1000,27.235662
-114.172571,1000,29.338932
-89.037261,1000,30.74868
-80.337263,1000,32.138583
-120.964655,1000,33.508628
-95.207442,1000,34.959154
-32.973037,1000,36.255441
199.048025,886,37.332628
-125.10061,1000,38.608594
-95.012052,1000,39.868673
-129.974318,834,40.874249
-85.725268,1000,42.211604
-39.642628,1000,43.42055
-93.687608,1000,44.679709
22.141877,1000,45.937327
-65.929125,1000,47.214406
-95.065736,1000,48.476831
-69.939132,1000,49.712891
-75.646476,1000,50.929149
49.568937,1000,52.144349
-51.068463,1000,53.380311
-41.964866,1000,54.648637
-56.94753,1000,55.932944
-48.388676,1000,57.267431
-56.009279,1000,58.552985
182.696131,883,59.643363
109.536264,985,60.876701
104.568641,973,62.123216
-6.986688,1000,63.375215
119.10482,948,64.526204
199.094165,556,65.210271
65.834841,852,66.274193
120.374635,910,67.413341
214.296395,512,68.047711
278.682316,382,68.542048
