#{"t_start": 1787089091.7110574, "env_id": "LunarLander-v3"}
r,l,t
-289.81278,78,0.128229
-340.576317,103,0.262659
-299.01271,98,0.381053
-149.972136,84,0.481993
-374.754972,106,0.608506
-106.754425,106,0.733758
-86.104769,64,0.803377
-160.899546,113,0.950117
-164.574379,110,1.087408
-79.844421,67,1.164737
-12.262971,125,1.306296
-106.51235,63,1.39358
-129.746383,75,1.480265
-103.983343,83,1.579905
-332.855779,64,1.656523
-174.901559,61,1.720574
-106.05657,72,1.815032
-392.205354,90,1.92489
-240.031577,71,1.985479
-121.07797,101,2.101865
-121.585755,81,2.194941
-202.301681,96,2.304593
-134.580182,82,2.415109
-231.456076,77,2.494399
-374.120612,96,2.619021
-213.104165,91,2.725689
-286.449501,83,2.822556
-176.973447,118,2.905596
-185.142902,70,2.952324
-302.794288,103,3.016358
-107.250429,67,3.102863
-347.569308,92,3.226392
-181.363932,81,3.337985
-173.818342,60,3.425065
-224.74747,105,3.571724
-181.434985,113,3.722755
-132.337636,129,3.905117
-105.659135,84,4.0116
-264.107187,89,4.120539
-102.661841,63,4.196936
-156.114824,95,4.309698
-87.34207,59,4.381046
-121.50253,102,4.501152
-548.399538,137,4.663272
-3.846368,89,4.768559
-212.618792,86,4.861454
-103.91415,139,10.935218
-265.696779,105,11.059476
-134.15536,76,11.150301
-238.308387,103,11.264632
-126.061628,70,11.356268
-132.170117,80,11.448292
-110.299414,72,11.537393
-228.584921,111,11.665789
-87.056729,69,11.748094
-76.634345,96,11.866035
-360.406471,108,11.993478
-84.281701,65,12.070263
-186.981717,114,12.204233
-181.352411,128,12.356273
-325.398285,114,12.478191
-75.143451,68,12.567596
-179.700788,97,12.666489
-106.488529,110,12.797254
-334.640265,98,12.915487
-77.150098,68,12.994582
-67.475308,130,13.106977
-70.309756,63,13.146537
-277.735372,121,13.221527
-159.983389,105,13.286824
-253.194177,94,13.361601
-227.099291,95,13.442987
-120.989609,127,13.594931
-111.932973,75,13.685512
-171.943564,107,13.786016
-478.03821,108,13.857369
-106.361,78,13.906857
-148.986406,117,13.981982
-119.95041,100,14.045371
-132.812459,103,14.111729
-88.800157,139,14.202503
-310.252346,113,14.276315
-240.771749,105,14.403051
-165.60954,125,14.535083
-168.343655,80,14.645185
-251.05648,100,14.76346
-57.381521,70,14.844486
-135.007229,86,20.357559
-56.215605,64,20.410282
-135.564036,113,20.497166
-164.669992,73,20.552398
-26.965589,108,20.633283
-143.957561,107,20.708651
-133.987161,84,20.767669
-154.936002,152,20.929266
-119.753668,109,21.066318
-133.335238,132,21.218593
-120.351702,125,21.372693
-103.078109,72,21.422183
-155.160744,108,21.494779
-101.058519,70,21.540076
-82.982873,65,21.583422
-127.598309,113,21.670925
-105.709091,75,21.757411
-137.435618,103,21.881779
-5.625949,79,21.976971
-20.791733,76,22.066792
-339.068502,122,22.208453
-207.287842,73,22.294348
18.203282,156,22.479523
-132.475528,72,22.565381
-57.332687,84,22.663248
-86.146449,61,22.734128
-214.107307,121,22.879168
-127.092737,85,22.978092
-131.526151,106,23.10022
-92.477718,86,23.19886
-72.218908,71,23.269582
-239.154663,113,23.411668
-79.455208,80,23.512419
-205.159495,104,23.632427
-131.74146,115,23.763255
-53.860412,81,23.860052
-226.683987,134,24.015747
-118.164829,93,24.123891
-340.679507,113,24.197078
-67.198283,63,24.240485
-116.461417,77,24.301432
-98.300047,82,24.393895
-127.5191,108,24.526425
-123.94056,88,30.310604
-95.42746,130,30.468123
-98.287502,82,30.566132
-61.927139,93,30.677049
-43.724781,103,30.797088
-121.482144,110,30.887323
-170.99746,144,30.976663
-9.381558,121,31.073652
-101.432475,129,31.223354
-82.179052,128,31.372422
-223.009183,126,31.525065
-94.324344,59,31.593642
-76.899706,91,31.696771
-145.899684,90,31.799418
-46.690518,60,31.871747
-63.451017,87,31.978008
-299.916692,170,32.184284
-83.474345,104,32.315054
-104.936957,88,32.421973
-77.78833,93,32.532624
-81.565985,82,32.629497
-86.116898,104,32.751702
-88.111497,87,32.855822
-76.197812,74,32.938894
-274.945066,139,33.101793
-125.684899,101,33.183639
-143.175405,119,33.257517
-75.580469,115,33.334227
-94.386481,131,33.409493
-131.449458,89,33.495161
-92.381435,87,33.601995
-67.489822,130,33.711172
-157.260151,122,33.774521
-92.336877,79,33.841551
-178.324092,116,33.94807
-195.058307,181,34.161891
-69.038944,71,34.244741
-158.331675,108,34.369159
-287.959066,128,39.932665
-90.637655,73,39.983291
-120.491215,108,40.046767
-140.999097,108,40.127286
-87.088559,160,40.232181
-93.163876,108,40.301003
-85.958085,77,40.370224
-55.261142,82,40.466899
-103.810935,115,40.599163
-91.657762,93,40.711568
-45.328368,149,40.887472
-119.082121,92,40.997763
-49.280659,87,41.100143
-213.913529,91,41.205118
-159.591342,122,41.348685
-82.221885,105,41.47293
-84.46527,122,41.615368
-141.228145,157,41.800596
-94.354055,75,41.891738
-83.315504,84,41.992855
-93.684409,110,42.121575
-63.412742,105,42.243471
-103.939689,95,42.354427
-91.311204,82,42.449542
-129.78469,134,42.609112
-60.950298,110,42.737623
-102.107432,156,42.919137
-278.8104,134,43.07516
-160.047046,108,43.201597
-13.987761,102,43.321865
-77.879167,70,43.396695
-74.524546,156,43.588747
-47.880611,121,43.729322
-48.04136,95,43.840533
-102.825932,80,43.941579
-132.245298,147,44.116142
-329.679395,123,44.259655
-70.587913,87,44.361772
-152.530948,145,49.853507
-61.288737,89,49.953064
-22.917772,88,50.010557
-50.805472,141,50.092576
-72.658237,126,50.180691
-72.17854,93,50.239603
-69.748123,166,50.352013
-129.328613,145,50.446538
-163.090219,121,50.515462
-73.151553,103,50.593081
-140.550567,127,50.675543
-46.144406,158,50.862422
-52.309166,102,50.982927
-127.966359,86,51.081439
-182.5688,178,51.290348
-94.274466,158,51.474704
-139.965581,145,51.643963
-87.068761,139,51.778552
-49.305101,140,51.877956
-108.275281,103,51.951142
-59.91693,87,52.0182
-100.389081,114,52.101756
-97.618498,117,52.221868
-92.084065,146,52.405598
-118.978097,107,52.523682
-89.189221,78,52.622762
-90.493459,129,52.778972
-127.794474,127,52.927885
-101.352411,91,53.032547
-21.044138,82,53.129427
-138.128732,107,53.247657
-125.457664,103,53.374169
-159.287715,137,53.533648
-72.201765,93,53.643776
-87.088255,137,59.090524
-49.445182,185,59.312838
-84.385129,129,59.462842
-33.827866,101,59.581579
-53.265182,124,59.727524
-65.516717,133,59.847862
-146.422092,139,59.938613
-76.276853,151,60.034836
-62.712852,89,60.089721
-72.513637,145,60.160634
-30.16086,86,60.22992
-73.638323,118,60.305042
-119.687496,86,60.361988
-49.5985,130,60.444833
-200.810906,148,60.602633
-171.164454,157,60.7905
-119.43879,136,60.949132
-81.704433,135,61.108525
-23.015387,107,61.23331
-44.089666,184,61.448645
